"","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulate"
"Q6PJG2",-1.02514719380062,8.19075479943449,-12.1176477591637,1.63741317864753e-24,3.1911554477383e-23,45.0888754617479,"down-regulated"
"P01137",1.0248552968681,5.34246581126567,11.533725588675,6.91993204311235e-23,6.93507935979659e-22,41.3911635005995,"up-regulated"
"Q8WYP5",1.02484550797182,9.92817906200693,12.0463672184199,2.58753481804136e-24,4.54290009098067e-23,44.6369026559517,"up-regulated"
"O00505",-1.02481517257685,12.1175554718393,-13.0505545738682,4.08713891280615e-27,4.74053618700009e-25,51.0085537896808,"down-regulated"
"Q9NQQ7",1.02466218471121,3.78288751814243,8.11492591033033,1.11438865409793e-13,5.78404946419922e-13,20.4881652104415,"up-regulated"
"P49588",1.02460880925043,10.2898325919031,12.0442688648095,2.62262123192572e-24,4.58116106355861e-23,44.623599343316,"up-regulated"
"Q14676",1.0245088147365,9.68799287974842,13.3331728741865,6.66076552254194e-28,1.65548569373121e-25,52.8004770860068,"up-regulated"
"Q9BZM1",-1.02430489554674,5.53038381659338,-10.0158218461549,1.05006190550518e-18,5.99375886875955e-18,31.8875433637347,"down-regulated"
"Q9BUZ4",1.02428396865411,7.37557660046872,12.2250902405505,8.21346869053213e-25,1.93628629102816e-23,45.7703459129879,"up-regulated"
"Q7Z6Z7",1.02415885920379,10.4955011043984,12.2140764180177,8.8154748450914e-25,2.03012943534219e-23,45.7004791460398,"up-regulated"
"O15360",-1.02411067833442,5.85634006795014,-11.8846589181478,7.30322855444335e-24,1.03302089748134e-22,43.6120471843665,"down-regulated"
"Q9P0P0",1.02383917581659,7.2121527177851,11.6431143975312,3.43499977179858e-23,3.74449411213983e-22,42.0828708363371,"up-regulated"
"P54577",1.02378626723009,11.7343256286718,11.819553152772,1.10878443843821e-23,1.45042343307879e-22,43.1996575834319,"up-regulated"
"Q15910",1.02375692644793,7.01706740690421,11.8822619673061,7.41637926888714e-24,1.0473227801956e-22,43.5968620040511,"up-regulated"
"Q08AD1",-1.02375102003539,9.07866993263971,-12.6821474773884,4.35774491552855e-26,2.31146481830383e-24,48.6708259281072,"down-regulated"
"Q5H9R7",1.02367936271631,9.6878485931068,13.596910513521,1.22762321454246e-28,6.87104275941824e-26,54.470779644565,"up-regulated"
"Q86SX6",-1.0235589564597,11.0083235939075,-11.3882823454155,1.75443525825216e-22,1.57500849448251e-21,40.4724128736348,"down-regulated"
"O15169",1.02352345298965,6.16676326986047,11.4863023368876,9.37333142147699e-23,9.00979116413573e-22,41.091470925624,"up-regulated"
"Q9UQN3",-1.0235176139191,10.2338969791383,-10.8585152135082,5.13968342021227e-21,3.52325500964748e-20,37.1375464850127,"down-regulated"
"Q2M2Z5",1.02323971418732,6.76086636811679,12.0438029572425,2.63047591939364e-24,4.58567335126358e-23,44.6206455596737,"up-regulated"
"Q6AZY7",-1.02321720903088,7.01082351973775,-11.9255562622637,5.61794856478688e-24,8.35393753249249e-23,43.8711687136853,"down-regulated"
"Q07955",-1.02303781535461,14.1116116731181,-12.415933431387,2.41058768197671e-25,8.01624922395048e-24,46.9812438988605,"down-regulated"
"Q15723",1.02293778373731,5.94297050116248,13.2474401865654,1.15465950989725e-27,2.44984953087713e-25,52.257084030497,"up-regulated"
"P16591",1.02286543600386,6.37424921290332,12.9746931743486,6.65301231493693e-27,6.35984111292707e-25,50.527298469691,"up-regulated"
"Q6UWZ7",-1.02279536714466,7.15306340513995,-11.713046283654,2.19457031449606e-23,2.57632485368438e-22,42.5253609104926,"down-regulated"
"Q15599",-1.0227736312194,11.392828631713,-12.944399658417,8.08211913203792e-27,7.2136520142059e-25,50.3350969339495,"down-regulated"
"Q9P2Y4",-1.02267322660383,5.17717936889355,-10.7645660620328,9.33433511032902e-21,6.1889772198744e-20,36.5484671226625,"down-regulated"
"Q9NQG5",-1.02264395482507,11.9099965750031,-11.7544912402785,1.6826490979341e-23,2.06450839251463e-22,42.787697486075,"down-regulated"
"Q8ND04",1.02233751183884,8.84344299984254,11.156081810322,7.72836001766333e-22,6.03491955059724e-21,39.0082331805934,"up-regulated"
"Q9H6L5",1.02228446429414,6.69636129212533,11.3944065446932,1.68707521362813e-22,1.52873617534908e-21,40.5110752812898,"up-regulated"
"P09661",1.02226072195369,11.5310733662165,11.2655673066411,3.84271317302336e-22,3.20189290154504e-21,39.6981803410234,"up-regulated"
"P22830",1.02221141665413,8.41199428129204,12.3795566754531,3.04522028937292e-25,9.56331093763719e-24,46.7504005876402,"up-regulated"
"Q9BSE5",1.02205296668782,6.74256828010451,12.2211283888327,8.42513501957958e-25,1.96359860946015e-23,45.7452134577513,"up-regulated"
"Q8NHH9",-1.02203795593531,10.2936453626487,-12.4521266781097,1.91044461206584e-25,6.75567385380517e-24,47.2109338947876,"down-regulated"
"O95140",1.02179686093141,7.3797025311794,13.3654929063508,5.41342141030764e-28,1.4996670323422e-25,53.0052788301204,"up-regulated"
"P16401",1.02155791891496,14.1314778438618,12.0759590610319,2.1398884957121e-24,3.96905970665236e-23,44.8245229557059,"up-regulated"
"Q9H9P8",-1.02153653143698,9.00713898418234,-11.5986813916178,4.56571932577462e-23,4.77370101140786e-22,41.8018357601477,"down-regulated"
"Q9Y3E0",1.02151331270407,6.82249398255071,11.5039836899254,8.3707060040316e-23,8.13595212615317e-22,41.203195174335,"up-regulated"
"Q9NZ43",-1.02140138887485,9.21884819732627,-12.0495044410001,2.53595063183797e-24,4.48378750942246e-23,44.6567924798098,"down-regulated"
"Q96RL1",-1.02102226493567,8.77000500966878,-12.670906062974,4.68415611215083e-26,2.43996850416767e-24,48.5994781647079,"down-regulated"
"P07919",1.02092434915808,11.2898768352185,11.6422468246046,3.45414108132542e-23,3.76064746764078e-22,42.0773826519126,"up-regulated"
"O43290",-1.02090959097366,11.5674735146315,-12.4459606512615,1.98764833853331e-25,6.97199713584727e-24,47.1718022815925,"down-regulated"
"Q96RR1",1.02087855303093,6.86675528614051,11.3130804471763,2.83692637174288e-22,2.42897859328654e-21,39.9978399845607,"up-regulated"
"Q6PI48",-1.02058908251035,11.5064145274701,-12.0866756983263,1.99762297210953e-24,3.72105401164471e-23,44.8924745107196,"down-regulated"
"O95466",1.02058675587108,9.09649497967411,12.3277677220382,4.24723791253898e-25,1.19659720282938e-23,46.4217765547869,"up-regulated"
"Q96EC8",-1.02041689425312,8.98752531363473,-7.97248540362097,2.56227118798813e-13,1.32673792049457e-12,19.6698844443636,"down-regulated"
"Q9H1H9",-1.02015914851155,10.3899104009349,-12.7139649439338,3.5520155387325e-26,1.94917448581087e-24,48.8727652543783,"down-regulated"
"Q9Y4D8",1.02010880618275,6.61322459313848,11.0752990706821,1.29347605263753e-21,9.65832461965137e-21,38.4997016195713,"up-regulated"
"A0A0U1RRE5",1.01994039602502,9.23529793253513,10.3598704137935,1.20825482675857e-19,7.29396858984925e-19,34.021032250961,"up-regulated"
"Q9H6R7",1.01993133178717,5.52182143233603,10.5256922343547,4.24012855127954e-20,2.65358836457415e-19,35.0545180995284,"up-regulated"
"O14530",1.01974468686142,8.65073199960447,11.2610675517277,3.95472296892888e-22,3.29207034513994e-21,39.6698083923554,"up-regulated"
"Q9NP77",-1.01972285268495,9.93242313284311,-12.7356645716872,3.08974557528063e-26,1.78537232205399e-24,49.0104864911777,"down-regulated"
"Q9H6S0",-1.01964527473805,8.85695922779024,-12.0720936074095,2.19365142549786e-24,4.03437077175599e-23,44.800013730846,"down-regulated"
"Q12797",1.01957066068083,11.7445298400699,13.5640733933317,1.51516133714035e-28,7.75316968928467e-26,54.2629381806978,"up-regulated"
"Q8NI36",-1.01939236018682,11.3156527341508,-13.1124570335276,2.74653674717437e-27,3.73314424432342e-25,51.4011848699515,"down-regulated"
"Q9UHD1",-1.01892670396743,11.9323655062344,-12.7889324858525,2.19424177167209e-26,1.41578390658314e-24,49.3485523689795,"down-regulated"
"Q9UBI6",1.01891202954327,10.7499207440677,12.1547025423043,1.29071974006334e-24,2.67970668706706e-23,45.3238756295475,"up-regulated"
"Q9NWA0",-1.0186886987222,8.97525083648722,-10.2798620536548,2.00034373510224e-19,1.18697067883045e-18,33.5235325010866,"down-regulated"
"O43924",-1.01858670062071,8.86192238951542,-13.1891331650552,1.6787773759333e-27,2.8220796246124e-25,51.8874198004914,"down-regulated"
"P46199",-1.01856310422156,7.9372075750123,-11.1275970917736,9.2678386884218e-22,7.11603891401566e-21,38.8288662456983,"down-regulated"
"Q96HA8",-1.01855824320208,7.49864090767936,-13.1392417819425,2.31258206921896e-27,3.35285857002263e-25,51.5710514945312,"down-regulated"
"Q9Y2F5",1.01846854648922,6.92946245151481,11.5560825305918,5.99727456715765e-23,6.1160951300943e-22,41.532488345239,"up-regulated"
"Q9Y530",1.01844863183129,6.43996966822215,11.6051982471741,4.37911268380556e-23,4.61508819921676e-22,41.8430486462902,"up-regulated"
"Q99661",1.01841102600122,8.55142463912659,12.1319634073584,1.49362264196934e-24,2.99378418490582e-23,45.1796614027925,"up-regulated"
"Q9BSE4",-1.01831544247582,7.64351198010116,-10.5189120558195,4.42587889278347e-20,2.75990827873286e-19,35.0122001565491,"down-regulated"
"Q9H4L5",-1.0182748324249,9.23679766679554,-11.5778712183711,5.21645864343502e-23,5.395716259125e-22,41.6702446925597,"down-regulated"
"Q5D1E8",-1.01827443965629,5.82814817236388,-11.280958379939,3.48299976609217e-22,2.92175650580865e-21,39.7952343089468,"down-regulated"
"Q8WUD1",1.01825679657113,5.87212565324936,11.1093977828724,1.04080732182648e-21,7.9005086322588e-21,38.7142966595963,"up-regulated"
"Q5K4L6",-1.01821523431398,6.63332632549195,-11.0714568795501,1.32553626558394e-21,9.85541878146552e-21,38.4755268164644,"down-regulated"
"F8WCM5;P01308",-1.01818284315069,8.42454601923433,-9.18227875656892,1.83897045637726e-16,9.94232691114096e-16,26.7944133724483,"down-regulated"
"Q9H2X9",-1.01814544635999,7.1179860195639,-5.7624249616628,4.03222800199766e-08,2.02285763491221e-07,7.96648245900423,"down-regulated"
"O75648",1.01811799397515,7.85821005747666,11.3776245520205,1.87812677366898e-22,1.66542556617191e-21,40.4051348216122,"up-regulated"
"Q6GQQ9",-1.01792790303313,9.27416988715654,-10.7719538222798,8.90671252598614e-21,5.91898336619965e-20,36.5947605583964,"down-regulated"
"Q5T7V8",1.01756363837815,7.5854876526226,12.1998083078775,9.66140222893645e-25,2.12770982251945e-23,45.6099717749807,"up-regulated"
"Q9NWK9",1.01754190362887,6.92000340618595,12.0999483069445,1.83446063871759e-24,3.48427360179133e-23,44.9766365299836,"up-regulated"
"Q9UPS6",1.01710286371538,6.32437900463867,12.106225449784,1.76200291744192e-24,3.3835901498515e-23,45.0164414756409,"up-regulated"
"Q96JN0",-1.01709673665454,6.37090618130697,-11.5407686125775,6.61492210113767e-23,6.67554609719218e-22,41.4356818571326,"down-regulated"
"P22304",-1.01707748454689,5.44867670698401,-11.6749707127089,2.80092314598938e-23,3.18907100081007e-22,42.2844138601857,"down-regulated"
"Q8WVD3",1.01704710151819,4.58184120873952,9.40643503602443,4.63845368035228e-17,2.53932715955849e-16,28.1519177891824,"up-regulated"
"Q5VZL5",-1.0169798976395,9.1068473344389,-12.1250080999069,1.56183489815148e-24,3.08781858614084e-23,45.1355521897906,"down-regulated"
"Q9H4A4",-1.01696083673484,11.1077515753014,-12.2429911138261,7.3214436267361e-25,1.79482369209005e-23,45.8839053929014,"down-regulated"
"Q9Y3X0",1.01694329473748,9.34499673215877,12.1179772885864,1.63395258862003e-24,3.1911554477383e-23,45.0909651980069,"up-regulated"
"Q14376",1.01688866691289,9.68574167388683,10.9370352090613,3.11959657512035e-21,2.20092219034647e-20,37.6304791478582,"up-regulated"
"P62263",-1.0168854368597,15.0917843414077,-11.6545806649706,3.19175287292049e-23,3.54146151039992e-22,42.1554085036858,"down-regulated"
"Q8NDY4",-1.01682409292376,10.4382526479637,-7.70728705660348,1.1877109307857e-12,6.11354874964782e-12,18.1634666305358,"down-regulated"
"P62736",-1.01681589352988,14.5860258853835,-11.4458039017545,1.21451353163816e-22,1.1384755616078e-21,40.8356335452216,"down-regulated"
"Q9NY93",1.01669625577882,10.0910205883464,14.1027391101464,4.82536961131532e-30,1.0493972562208e-26,57.6668903267673,"up-regulated"
"P12955",-1.01661250229932,9.51321840641464,-11.7772813611439,1.45394683650378e-23,1.8136359830891e-22,42.9319822472951,"down-regulated"
"Q12765",1.01653205379855,10.959315785837,12.0019486135306,3.44110043915367e-24,5.58472625376825e-23,44.3553181736605,"up-regulated"
"Q9Y617",1.0164970847832,11.4788967720081,12.0296001763189,2.88154032536098e-24,4.84845634242073e-23,44.5306047136656,"up-regulated"
"Q96A49",-1.01632022019007,11.6373184460192,-11.8000011200982,1.25687229999542e-23,1.60080997623135e-22,43.0758411423746,"down-regulated"
"P60866",1.01631257403886,12.7673499895686,10.617412628627,2.37292589630547e-20,1.52003552076298e-19,35.6274650973768,"up-regulated"
"Q9Y6X3",-1.01630384723394,6.91601332725255,-11.5399511092109,6.64962501727796e-23,6.70279119644275e-22,41.4305143604772,"down-regulated"
"Q5TA50",1.01623683858491,6.73320133941004,11.4006891284295,1.62065611386538e-22,1.48244874179968e-21,40.5507398224421,"up-regulated"
"Q9H6S3",-1.01611447209273,9.24144360011533,-11.8068199981508,1.20310675072762e-23,1.54591220451692e-22,43.1190212232981,"down-regulated"
"P63172",1.01602590725193,8.47343322054444,10.8345133374437,5.9865181274964e-21,4.06214673877466e-20,36.9869743393666,"up-regulated"
"Q9BTV5",1.01588703948995,6.15900464247089,11.3282229351479,2.57533683760375e-22,2.21153555284453e-21,40.0933715000343,"up-regulated"
"Q96RQ3",-1.01584384428917,7.70120935343522,-11.9001524836289,6.61231490241923e-24,9.58675455602414e-23,43.7102066315374,"down-regulated"
"Q9Y2H5",1.01580330871872,6.80349148743215,11.6215032757308,3.94492664555821e-23,4.22622129183632e-22,41.946171005588,"up-regulated"
"Q9Y2R0",1.01574827408438,9.67350529609579,12.0388016891112,2.71628698672596e-24,4.6610934437133e-23,44.5889386193698,"up-regulated"
"Q02241",-1.01564120835305,9.13352485362721,-12.375767317826,3.12026296973571e-25,9.69275434015529e-24,46.726354430253,"down-regulated"
"Q86V21",-1.01559859957601,10.216889084604,-12.7887257246251,2.19715860890589e-26,1.41578390658314e-24,49.3472401879029,"down-regulated"
"P49336",1.01556700830559,5.63665344713131,10.8951976099407,4.07064421254779e-21,2.82380653946996e-20,37.3677654802203,"up-regulated"
"P50542",1.01556426862681,8.75058785369497,12.2236893660543,8.28769749559508e-25,1.94325284404802e-23,45.7614592764872,"up-regulated"
"Q9Y2R9",-1.01543469185994,10.3547533512025,-12.0711219184176,2.20737724404342e-24,4.05104950336154e-23,44.7938527132108,"down-regulated"
"C0HLS1",-1.01513270825015,7.51370884284623,-12.3468013249851,3.75842193342272e-25,1.10454433779879e-23,46.542549735497,"down-regulated"
"Q7Z6I8",-1.01501542742017,9.71014110140835,-12.481522941031,1.58164287634146e-25,5.87781076840961e-24,47.3974956318217,"down-regulated"
"P02786",-1.01486538242061,13.4765022840046,-12.4453291736575,1.99572895808032e-25,6.97222739210469e-24,47.1677947346017,"down-regulated"
"P05388",1.01486343689709,11.4429483920814,12.2054247300425,9.3191407162827e-25,2.08936095595214e-23,45.6455981795732,"up-regulated"
"Q15170",1.01481084699907,6.93103223735516,12.3709193294093,3.21897213832425e-25,9.89464262589494e-24,46.6955907260751,"up-regulated"
"Q15155",-1.01477783270786,8.77953678925487,-11.848432668455,9.21339260723126e-24,1.23303541985084e-22,43.3825667857683,"down-regulated"
"Q8IXT5",1.01471333119055,8.69231968759088,11.8926417925708,6.93868099613388e-24,9.94391861373454e-23,43.6626216980738,"up-regulated"
"P05166",-1.01467616467541,9.5800588562903,-12.2378583413757,7.5668216482175e-25,1.82337344924776e-23,45.8513435958393,"down-regulated"
"Q9UKA4",-1.01456413206841,7.73451578527503,-11.6024652244158,4.45642537376042e-23,4.67065594293276e-22,41.8257646465859,"down-regulated"
"Q9H4B6",-1.0145488278187,6.58289181535923,-11.9382265277456,5.17934511660127e-24,7.82206999467264e-23,43.9514568381338,"down-regulated"
"Q9Y3D0",1.01440105303306,10.1243520683326,11.3332793686983,2.49346487098712e-22,2.14971763257849e-21,40.1252748555315,"up-regulated"
"Q8TBB5",-1.0143446565373,8.01387673408577,-11.9740988847498,4.1144667035599e-24,6.44896321698514e-23,44.1787963796122,"down-regulated"
"Q8N954",1.01429221609368,8.19803886462545,12.427589850089,2.23665497044977e-25,7.5706854427792e-24,47.0552168729307,"up-regulated"
"P31150",1.0140090271805,9.68891728513655,12.4325878440521,2.16597462248162e-25,7.36008329725298e-24,47.0869350561267,"up-regulated"
"Q96EX3",1.01374024842253,6.62424020605476,11.379487090263,1.85589940116556e-22,1.64907751692944e-21,40.4168917449626,"up-regulated"
"Q8WZA9",-1.01373004464359,10.3195395055424,-11.1247505611634,9.4375846471362e-22,7.21419585636536e-21,38.8109449761322,"down-regulated"
"Q86WN1",1.01365055718409,5.29966558244057,12.2956712910721,5.21971466495256e-25,1.37719207867196e-23,46.2181266058939,"up-regulated"
"P07954",-1.01359319238533,13.1668371554792,-12.3501429372373,3.67860134077291e-25,1.08475095130114e-23,46.5637535768506,"down-regulated"
"Q5VTA0",1.01354085205396,6.16845940186718,8.29905685159943,3.76604667793438e-14,1.96761802110217e-13,21.5548783907994,"up-regulated"
"Q8N0Z9",-1.01352257543847,6.35181832030661,-11.670437539534,2.88345907163935e-23,3.25755980054424e-22,42.2557314632268,"down-regulated"
"Q8IWS0",-1.01344261420885,10.884797698806,-12.0001857425574,3.48025185492438e-24,5.62726968141025e-23,44.3441438172511,"down-regulated"
"Q8TBC3",-1.01336629081881,7.30365450473047,-11.6052356770127,4.37806320935395e-23,4.61508819921676e-22,41.843285359987,"down-regulated"
"O43149",-1.01336448247021,8.50826502949784,-12.7683753540637,2.50406775499611e-26,1.56564048262904e-24,49.2180880659751,"down-regulated"
"Q9BQ67",-1.01326241084065,9.68148265831349,-12.7674060691798,2.51971108826378e-26,1.56564048262904e-24,49.2119365071341,"down-regulated"
"Q9C0C9",-1.01309268675351,10.0931810142824,-12.9568988268548,7.45859278045622e-27,6.97659124700953e-25,50.4144011682883,"down-regulated"
"P57105",1.01306683403535,9.34883980169852,10.8446153148292,5.61433731879418e-21,3.83352592905734e-20,37.0503413472422,"up-regulated"
"P17535",-1.01304903556174,10.2358358781024,-11.0731550562406,1.31126958073767e-21,9.76603945448371e-21,38.4862114906103,"down-regulated"
"Q86WQ0",-1.01284951098109,8.84191233458772,-11.2008902099571,5.806812694302e-22,4.65561876753301e-21,39.2905050617507,"down-regulated"
"P41440",1.01271032414164,5.68918980788976,10.2689664132514,2.14237499616155e-19,1.26951771741208e-18,33.455843197804,"up-regulated"
"Q5VTB9",1.01258082574376,6.97914991273413,12.1308611701668,1.50423054790768e-24,3.00121594868094e-23,45.1726711595696,"up-regulated"
"Q8NI37",-1.01255288277231,6.38032722535862,-11.7711144037725,1.51257681771752e-23,1.8717619166737e-22,42.8929371359777,"down-regulated"
"Q96E11",1.01250273582989,10.4379489435413,11.7162254905411,2.15031297251978e-23,2.52778007404724e-22,42.5454820685822,"up-regulated"
"O75928",1.01240240424183,6.05591061230744,9.80571995427946,3.90187667935884e-18,2.18560368536655e-17,30.592789884,"up-regulated"
"O43324",-1.01213045177679,9.67345038904027,-12.9791169375879,6.46663300326571e-27,6.25036005504538e-25,50.5553646262894,"down-regulated"
"O00429",-1.01208218271464,11.4772786222161,-12.2083731991898,9.14434170189639e-25,2.05896443323065e-23,45.6643012994378,"down-regulated"
"P62633",1.01202090860945,10.2588039961643,12.6190919536849,6.53463664225479e-26,3.05617226618142e-24,48.2706184371135,"up-regulated"
"Q9H2U1",-1.01201656941057,11.1334369358024,-12.9258034489007,9.10759614051666e-27,7.76735086532887e-25,50.2171047722723,"down-regulated"
"Q9NQ31",-1.01199637767127,4.93618097210508,-9.26861023481155,1.0831132909506e-16,5.87773082843371e-16,27.3160708008288,"down-regulated"
"P07900",1.01184234253447,14.3575701850003,12.4775673025398,1.62235614695135e-25,5.9420034401942e-24,47.3723910805037,"up-regulated"
"Q9H1U4",-1.01170901481045,7.58544671857336,-10.4098393050002,8.81563660735135e-20,5.362742856458e-19,34.3321325900783,"down-regulated"
"P49720",-1.01163512307198,10.4775844928295,-12.2369300489845,7.61206963015987e-25,1.82920977107074e-23,45.8454546470973,"down-regulated"
"Q9HC21",-1.01160513502957,9.57887866972221,-11.4749022385805,1.00824998989875e-22,9.61706870847506e-22,41.0194451445197,"down-regulated"
"Q969N2",1.01133645336623,8.65726716167003,11.3906385457762,1.72820725722211e-22,1.55306559200156e-21,40.487287440053,"up-regulated"
"P13693",1.01133637745502,12.4729302402757,12.4777436753845,1.62051871384468e-25,5.9420034401942e-24,47.3735104328952,"up-regulated"
"Q92615",1.01118389639458,9.09297387515794,12.2541665715794,6.81435183677803e-25,1.70317172479484e-23,45.9548028406929,"up-regulated"
"Q99707",1.01108871947277,8.67767918354891,12.5820494203395,8.2906910797256e-26,3.69849854884785e-24,48.0355123918495,"up-regulated"
"P08962",1.0109785614436,11.28691762315,12.1563911443437,1.27680050358555e-24,2.65715013892122e-23,45.3345853592202,"up-regulated"
"O14713",-1.01085573724649,8.33354873024254,-10.5745689724358,3.11233870349726e-20,1.96474850375346e-19,35.3597245617624,"down-regulated"
"Q71SY5",1.01081241001429,7.00253838777203,12.2418366620902,7.37593083191785e-25,1.79716778178888e-23,45.8765816289625,"up-regulated"
"Q12789",-1.0107247765035,9.64644018414315,-11.839194604062,9.77571003256264e-24,1.29830384081317e-22,43.3240540732048,"down-regulated"
"Q13495",1.01070473431775,6.23671904660871,10.9736565831047,2.47110901623351e-21,1.77069006031428e-20,37.8605579276046,"up-regulated"
"P49916",-1.01066874165633,10.133316867404,-11.6817583712578,2.68173136080928e-23,3.06549029010249e-22,42.3273625393289,"down-regulated"
"Q8TD31",-1.01061376098606,6.2402899787711,-10.3997431181732,9.39561281791443e-20,5.7075723395976e-19,34.2692513603521,"down-regulated"
"Q68D91",1.010581621256,8.24144968861211,12.1665043989018,1.19652093097774e-24,2.52634358703285e-23,45.398728490328,"up-regulated"
"P67812",1.01056981372323,9.34767587804169,12.0068099053653,3.33540200633111e-24,5.4334573133098e-23,44.3861330070231,"up-regulated"
"Q9H875",1.01049419154263,7.62659662795862,11.8134084382282,1.1533421007279e-23,1.49968952679103e-22,43.1607436815891,"up-regulated"
"Q8WW35",-1.01028831231571,6.58898907252795,-11.2849124417408,3.39614717301895e-22,2.85716482186575e-21,39.8201705175157,"down-regulated"
"Q7L590",1.01026424482528,5.94467179557633,10.8346351482754,5.98188686429462e-21,4.06214673877466e-20,36.9877383720434,"up-regulated"
"Q99595",1.01014324477887,7.71968075580035,13.0261750889613,4.77987592736395e-27,5.33078726822295e-25,50.8539030602454,"up-regulated"
"Q15477",-1.01011643572583,10.4735744811745,-11.9064606296107,6.35008616418082e-24,9.25246734315311e-23,43.7501740809272,"down-regulated"
"P78356",-1.01004200020727,8.21739224148332,-11.180681296312,6.605981961776e-22,5.21938574800086e-21,39.1631811575356,"down-regulated"
"O14975",-1.01000802302648,8.71190429972286,-12.3887722272199,2.87016357399564e-25,9.11224559495915e-24,46.8088803896331,"down-regulated"
"O75427",-1.00998769817572,7.3180073562929,-13.1512785581057,2.14059738914556e-27,3.21052701520296e-25,51.6473831022932,"down-regulated"
"Q96GW9",-1.00997410427652,10.0268643989557,-11.5649904572945,5.6648546334964e-23,5.81801304094276e-22,41.5888048511659,"down-regulated"
"O75558",-1.00992787329293,6.61684570262499,-9.29026044401029,9.48247087497302e-17,5.15228070839415e-16,27.4471257976018,"down-regulated"
"Q14194",1.00990356751731,8.03042674931588,12.6699205404256,4.71391232714945e-26,2.44085257939721e-24,48.5932231708557,"up-regulated"
"Q9P2G1",1.00987820512178,6.0858698561094,11.6726399213827,2.84306097754533e-23,3.22448336944809e-22,42.2696663133446,"up-regulated"
"P60468",1.00966883052546,11.2630189839853,11.580189051447,5.13962023083106e-23,5.33526925871114e-22,41.6849002611634,"up-regulated"
"Q9NZ09",1.00964261633735,8.28806924412377,11.8081197584246,1.19312221931838e-23,1.53762521271861e-22,43.1272520595266,"up-regulated"
"Q15054",-1.00947336464567,10.3899487315422,-11.966337036765,4.32457981793085e-24,6.70579676224251e-23,44.129602823013,"down-regulated"
"P54619",-1.00940507818531,8.95633608298067,-11.1351632699935,8.83131945753385e-22,6.80773086893943e-21,38.8765044511964,"down-regulated"
"Q8IWL3",-1.00927626947519,8.6122022347235,-12.0396931637853,2.70078887182771e-24,4.6610934437133e-23,44.5945903264788,"down-regulated"
"Q2VPB7",-1.00916870032521,6.70178666809677,-10.0185047952793,1.03256590710323e-18,5.89776154030926e-18,31.904119094429,"down-regulated"
"Q8TF72",1.00902473759986,7.21226140373646,13.1537652800264,2.10669378383894e-27,3.21052701520296e-25,51.6631523645759,"up-regulated"
"Q9BPX5",-1.00888777007767,11.3026241243123,-12.2243515643246,8.25252607690075e-25,1.94023579305296e-23,45.7656600164839,"down-regulated"
"Q9UBH6",1.00884466799197,5.89625837976828,11.9309362462702,5.42735046792918e-24,8.14008995181309e-23,43.9052596541161,"up-regulated"
"Q04637",-1.00882441542743,13.8275360017818,-12.7162352967364,3.50057567162665e-26,1.93958648200511e-24,48.8871746148423,"down-regulated"
"Q9UJP4",1.00878896511942,5.08620279368327,10.0789096145707,7.07156368431939e-19,4.06043118745177e-18,32.277579143587,"up-regulated"
"Q8WXB1",1.00876189695643,7.07861757065289,11.5589485658501,5.88824903136302e-23,6.01902212970939e-22,41.5506071879228,"up-regulated"
"Q86UU1",1.00876039553551,7.11301438787182,12.0686258187296,2.24303122099803e-24,4.08865552966865e-23,44.7780262359883,"up-regulated"
"Q68E01",-1.0086979223572,9.28703476918011,-12.5626001827334,9.39430429208824e-26,4.06572403168535e-24,47.9120703389972,"down-regulated"
"Q53GL7",1.00868171302151,6.08077314622087,11.8996773789221,6.63249764132503e-24,9.60001613675315e-23,43.7071964919827,"up-regulated"
"Q9H0A0",-1.00863842639108,10.8289207375834,-13.0391374346801,4.39807495640084e-27,5.03405974285933e-25,50.9361306199065,"down-regulated"
"Q07617",-1.00863660705031,7.74282561145206,-11.4610481825084,1.1016831047302e-22,1.04055823322997e-21,40.9319245991688,"down-regulated"
"Q06730;Q06732",1.00849211734547,6.09650180923035,9.19144983809135,1.73852982940492e-16,9.41685615566214e-16,26.8497578932774,"up-regulated"
"P38159",-1.00841429220252,12.1141106710731,-11.8564057457238,8.75412899324529e-24,1.18617084286979e-22,43.43306959577,"down-regulated"
"Q9H040",-1.0083003181273,6.78041623026301,-7.55124435102859,2.8977057765329e-12,1.48714705310087e-11,17.2880713440953,"down-regulated"
"Q9Y6W3",1.00816329744294,8.43424092941498,11.8138263687482,1.15025561918407e-23,1.4979152142638e-22,43.1633903533303,"up-regulated"
"Q92544",1.00813264484747,9.37984827052802,12.35666346792,3.52769358488466e-25,1.0491817105839e-23,46.6051292675595,"up-regulated"
"Q9UG01",1.00803693820283,5.91700818172598,11.4144609754973,1.48405527526254e-22,1.36756322452424e-21,40.6376950560895,"up-regulated"
"Q86WG5",1.00789624331526,5.18696272462784,11.6432680638401,3.43162048652538e-23,3.74449411213983e-22,42.083842918401,"up-regulated"
"Q9NX95",-1.00760141984577,7.84598555551731,-11.8086331461196,1.1892013118762e-23,1.53484602552094e-22,43.1305031452422,"down-regulated"
"O75534",1.0074813435593,11.9687899067446,12.5770259102113,8.56266734250925e-26,3.78104787880649e-24,48.0036286874062,"up-regulated"
"Q15047",1.00745431233616,7.40733831090009,11.8891875980981,7.09413438310972e-24,1.00836397056653e-22,43.6407378221804,"up-regulated"
