"","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulate"
"Q9H0E2",0.0176160757330504,8.51229140163988,0.455056644033568,0.649554383748346,0.900291002931612,-7.14254662980735,"unchanged"
"Q8N4Q1",0.0176156640913234,9.87102678344047,0.469852326564885,0.638964443730655,0.894361296987583,-7.13571211402157,"unchanged"
"Q6UW02",-0.0176147974615306,6.88683968664304,-0.358714725742431,0.720180994775484,0.924203311195285,-7.18171092144888,"unchanged"
"P30291",0.0176112479589818,7.27772617743926,0.49982931841787,0.617736166930891,0.88619776878701,-7.12119617588934,"unchanged"
"P34931",0.0176062191969191,9.13228977905839,0.312060503011262,0.755314571239315,0.933812658505556,-7.1973480964524,"unchanged"
"O00213",-0.0175838250296767,6.21511401261075,-0.455017518290044,0.649582483839346,0.900291002931612,-7.14256441374251,"unchanged"
"Q9H4M9",0.0175779187356273,9.67098892728902,0.467236311611968,0.640831536299241,0.89522940971047,-7.1369363992119,"unchanged"
"Q9H981",0.0175723889012405,7.96565045961564,0.471705218132739,0.637643397031113,0.894361296987583,-7.13484084139015,"unchanged"
"Q96ES7",0.0175514715889076,8.65602574203416,0.443225699113028,0.658074090817125,0.905471968280275,-7.14785464477561,"unchanged"
"Q9NSU2",0.0175437061288051,7.42901590148472,0.412448250839927,0.680445790948853,0.914937335085345,-7.16100932909127,"unchanged"
"Q6EMK4",0.0175335217848769,9.11159200866432,0.448713766603103,0.654116370330174,0.903170384961298,-7.14540974636201,"unchanged"
"P31483",-0.0175317041693397,8.6071241264032,-0.460743411655654,0.645475508926716,0.898235181956409,-7.13994557802435,"unchanged"
"Q16539",-0.0175162079756284,8.89780371050207,-0.427114449155641,0.669748263180031,0.909813647302234,-7.1548586191518,"unchanged"
"Q96DF8",0.0175066210283426,8.04540596827843,0.356113018500377,0.722125444846181,0.924203311195285,-7.1826401414494,"unchanged"
"O95081",0.017484782136604,9.67054104807535,0.512610170556214,0.608780894469372,0.88247140190237,-7.11473499795308,"unchanged"
"Q8IZU2",-0.017481679079113,14.2980456067949,-0.401077725909169,0.688784402175441,0.917992265133164,-7.16563026175836,"unchanged"
"Q92805",-0.0174715022924854,8.68475359658073,-0.468219891137532,0.640129270089234,0.895021081710397,-7.13647688781891,"unchanged"
"Q9UPN6",-0.0174610751953779,8.93946830610304,-0.494055597216042,0.621800645960887,0.887060235493228,-7.12406163860215,"unchanged"
"P35080",-0.0174588383872418,10.6277133903485,-0.456595886579948,0.64844929935474,0.899608846845365,-7.14184578262057,"unchanged"
"Q04828",-0.0174555103384559,12.4852132082905,-0.439492535129483,0.660771798340014,0.906426947730213,-7.14950058458285,"unchanged"
"Q92622",-0.0174449122836604,6.15144990587519,-0.413350872783776,0.679785516731329,0.914699111954573,-7.16063698258956,"unchanged"
"P51798",-0.0174096835320388,8.85505635247305,-0.433274881061767,0.665274737331094,0.907942412934293,-7.15221108340515,"unchanged"
"Q96F25",0.017402192926312,7.00995610349967,0.280141723464101,0.779653805275475,0.942518486580876,-7.20679437019159,"unchanged"
"Q9UGV2",-0.017383665246328,9.19809418559595,-0.438500390592013,0.661489504017634,0.906426947730213,-7.14993568070946,"unchanged"
"Q5T0N5",-0.0173833736068776,7.92883519303237,-0.456160773077017,0.64876160598073,0.899661598983958,-7.14204413774512,"unchanged"
"Q96S59",0.0173821160346534,8.37232872881522,0.438405632246495,0.661558067501655,0.906426947730213,-7.14997718479036,"unchanged"
"Q8TCT9",-0.0173818553372271,11.4683632179978,-0.486080013335479,0.627434298329951,0.890258516161211,-7.12796524527512,"unchanged"
"Q01432",0.0173716207176304,3.97685900005413,0.181100256704686,0.856469419712668,0.966003904335354,-7.22962718503263,"unchanged"
"Q86TP1",-0.0173699276829851,8.24492754869371,-0.426595078421298,0.670125957880139,0.909813647302234,-7.1550800965544,"unchanged"
"Q969S2",0.0173684830631577,6.85176983218265,0.41484346909339,0.678694214984365,0.914350468661761,-7.16001947902539,"unchanged"
"P07311",-0.017366025592418,9.06320051541582,-0.452838060545768,0.651148561566261,0.901195575735665,-7.14355263879303,"unchanged"
"Q9GZM7",-0.0173658506506325,5.24624206047513,-0.330549817831847,0.741325185018817,0.928359123042244,-7.19141092382594,"unchanged"
"Q07864",0.0173625092133438,9.3888581073955,0.481542604983919,0.630649173161886,0.891021139732864,-7.13015776935327,"unchanged"
"O15145",-0.0173546791525485,11.6886913456567,-0.487023954605854,0.626766382422555,0.889825015091816,-7.12750654498412,"unchanged"
"P51946",-0.0173265159197955,7.70209526979226,-0.502695462860566,0.615722870794278,0.885317893064368,-7.11976139096689,"unchanged"
"Q9HC62",-0.0173054260296963,6.12498780662293,-0.311986895164089,0.755370429783177,0.933812658505556,-7.19737105083735,"unchanged"
"Q7Z7K0",-0.0173049054157737,11.3564183864539,-0.436653138965919,0.662826619030139,0.906598871305437,-7.15074316155785,"unchanged"
"Q63HN8",0.0172787178809397,9.79393484643271,0.525194370676288,0.600020748921749,0.879309382559011,-7.10821426963209,"unchanged"
"Q15102",-0.0172657139119181,10.8251110390949,-0.470778391539877,0.638304047289146,0.894361296987583,-7.13527708447662,"unchanged"
"Q96J01",0.0172630399707892,11.6242124775991,0.490107151167512,0.624586917178265,0.888780352737904,-7.12600210581617,"unchanged"
"Q9Y2Y0",-0.0172625853426069,8.78992928897475,-0.448817248652136,0.654041837810018,0.903170384961298,-7.14536335734962,"unchanged"
"Q01974",-0.0172554474201307,7.35981944919652,-0.425854279361513,0.670664824179568,0.909813647302234,-7.15539553308183,"unchanged"
"Q6DN90",0.0172543289721885,6.7636512666462,0.430763031589334,0.667097331355722,0.90903061038898,-7.15329515684696,"unchanged"
"Q9H2Y7",0.0172492892143286,8.22499591027319,0.514465658889275,0.607485646384844,0.882395053176025,-7.11378345669066,"unchanged"
